Measurement Date,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Day,Measurement Month,Measurement Year,Measurement Hour,Latitude,Longitude,class
2014-08-07,16.975789473684213,1.0438947368421052,0.1345894736842105,3.4,11.47578947368421,8.0,7.0,2014.0,15.547368421052632,41.85272165263158,-87.5922701368421,0
2014-08-08,22.68860759493671,8.200253164556962,0.26449367088607595,3.2911392405063293,10.853164556962025,8.0,8.0,2014.0,10.746835443037975,41.89084162025316,-87.6061315063291,1
2014-08-13,21.888157894736842,23.6425,0.23227631578947366,5.9868421052631575,10.703947368421053,13.0,8.0,2014.0,11.18421052631579,41.891006000000004,-87.60645926315789,1
2014-08-14,21.97340425531915,10.059148936170212,0.261031914893617,4.202127659574468,10.614893617021275,14.0,8.0,2014.0,11.73404255319149,41.891397957446806,-87.60724078723405,1
2014-08-15,22.08809523809524,4.6867857142857146,0.15154761904761904,3.988095238095238,10.576190476190476,15.0,8.0,2014.0,12.142857142857142,41.891459,-87.6073625,0
2014-08-16,22.175,3.3227083333333334,0.11133333333333334,4.3125,10.55625,16.0,8.0,2014.0,11.5,41.891459000000005,-87.60736250000001,0
2014-08-17,21.796703296703296,6.53978021978022,0.2213076923076923,4.186813186813187,10.495604395604396,17.0,8.0,2014.0,11.505494505494505,41.890401681318686,-87.60688287912087,1
2014-08-18,21.912499999999998,7.823229166666667,0.19670833333333335,4.34375,10.455208333333333,18.0,8.0,2014.0,11.5,41.891459000000005,-87.60736250000001,1
2014-08-19,22.360526315789475,3.376052631578947,0.09703947368421052,3.8421052631578947,10.392105263157895,19.0,8.0,2014.0,9.157894736842104,41.891459,-87.6073625,0
2014-08-20,23.13088235294118,2.3870588235294115,0.0995735294117647,4.220588235294118,10.369117647058824,20.0,8.0,2014.0,15.0,41.891459,-87.60736250000001,0
2014-08-21,22.835416666666664,2.9093750000000003,0.10128125,4.447916666666667,10.311458333333333,21.0,8.0,2014.0,11.5,41.891459000000005,-87.60736250000001,0
2014-08-22,23.282608695652176,4.3120652173913046,0.10106521739130435,4.108695652173913,10.23913043478261,22.0,8.0,2014.0,11.869565217391305,41.891459,-87.6073625,0
2014-08-23,23.501041666666666,7.1140625,0.13704166666666667,3.375,10.177083333333334,23.0,8.0,2014.0,11.5,41.891459000000005,-87.60736250000001,1
2014-08-24,23.678124999999998,8.7890625,0.20228125,3.1770833333333335,10.088541666666666,24.0,8.0,2014.0,11.5,41.891459000000005,-87.60736250000001,1
2014-08-25,23.306315789473683,12.634526315789474,0.13628421052631579,3.263157894736842,10.012631578947369,25.0,8.0,2014.0,11.494736842105263,41.893319210526315,-87.60820467368421,1
2014-08-26,23.204166666666666,5.303333333333334,0.13811458333333335,4.135416666666667,9.9,26.0,8.0,2014.0,11.5,41.891459000000005,-87.60736250000001,1
2014-08-27,23.690625,2.103125,0.18296875,2.9270833333333335,9.791666666666666,27.0,8.0,2014.0,11.5,41.891459000000005,-87.60736250000001,0
2014-08-28,23.54375,6.87375,0.27899999999999997,3.875,9.65625,28.0,8.0,2014.0,3.1875,41.903844625000005,-87.61353325,1
2014-08-29,23.27714285714286,12.646285714285714,0.19365714285714286,3.2857142857142856,9.451428571428572,29.0,8.0,2014.0,13.057142857142857,41.94555822857143,-87.63249385714286,1
2014-08-30,23.02923076923077,5.067384615384615,0.14396923076923077,3.7846153846153845,9.420000000000002,30.0,8.0,2014.0,11.784615384615385,41.95496438461539,-87.63570384615385,1
2014-08-31,22.447916666666668,8.016250000000001,0.131,4.375,9.19375,31.0,8.0,2014.0,11.5,41.931711,-87.625543,1
2014-09-06,17.045833333333334,10.679166666666667,0.22994444444444445,3.9583333333333335,11.43611111111111,9.0,6.0,2014.0,11.5,41.859387,-87.59281399999999,1
2014-09-07,18.16830985915493,0.5884507042253522,0.15905633802816901,3.147887323943662,12.009859154929577,9.0,7.0,2014.0,11.528169014084508,41.85193075352113,-87.59182450704226,0
2014-09-08,23.01904761904762,16.42547619047619,0.28236904761904763,3.7261904761904763,10.826190476190476,9.0,8.0,2014.0,12.119047619047619,41.89318710714286,-87.60756584523808,1
2014-10-06,16.697222222222223,10.15625,0.22815277777777776,3.4027777777777777,11.381944444444445,10.0,6.0,2014.0,11.5,41.859387,-87.59281399999999,1
2014-10-07,19.35798319327731,0.6631092436974789,0.1778235294117647,3.235294117647059,12.383193277310923,10.0,7.0,2014.0,12.134453781512605,41.852527168067226,-87.59218150420168,0
2014-10-08,23.102272727272727,17.295909090909092,0.24768181818181817,3.4886363636363638,10.801136363636363,10.0,8.0,2014.0,11.5,41.89119818181818,-87.60684245454546,1
2014-11-06,16.35,9.362361111111111,0.24375000000000002,4.208333333333333,11.308333333333332,11.0,6.0,2014.0,11.5,41.859387,-87.59281399999999,1
2014-11-07,19.04965034965035,0.6645454545454546,0.13953146853146853,3.237762237762238,12.179020979020978,11.0,7.0,2014.0,11.55944055944056,41.85080686013986,-87.59141683916084,0
2014-11-08,23.349425287356322,22.807471264367816,0.23273563218390805,3.6436781609195403,10.760919540229885,11.0,8.0,2014.0,11.436781609195402,41.89116220689655,-87.60677072413793,1
2014-12-06,17.018446601941747,4.8759223300970875,0.13366990291262137,4.145631067961165,11.505825242718446,12.0,6.0,2014.0,13.533980582524272,41.852244087378644,-87.59126141747574,0
2014-12-07,16.672992700729925,1.002992700729927,0.10255474452554746,4.795620437956204,12.02992700729927,12.0,7.0,2014.0,11.985401459854014,41.85275746715328,-87.59230128467152,0
2014-12-08,22.3725,19.82125,0.2869625,5.775,10.741249999999999,12.0,8.0,2014.0,11.0625,41.8908852,-87.6062184,1
2015-01-06,11.001136363636364,56.67147727272727,0.337375,4.443181818181818,10.896590909090909,1.0,6.0,2015.0,11.340909090909092,41.87124054545455,-87.59927336363636,1
2015-01-07,18.78715596330275,2.628348623853211,0.3062477064220184,4.972477064220183,11.585321100917431,1.0,7.0,2015.0,10.431192660550458,41.87037228440367,-87.6002556972477,0
2015-01-08,22.913636363636364,0.5203409090909091,0.15503409090909093,3.6931818181818183,10.85909090909091,1.0,8.0,2015.0,11.625,41.84079286363636,-87.58703790909091,0
2015-01-09,18.40948275862069,0.2973275862068966,0.09562068965517243,4.663793103448276,10.914655172413791,1.0,9.0,2015.0,9.551724137931034,41.853128181034485,-87.59217446551723,0
2015-02-06,13.275555555555554,28.05077777777778,0.20202222222222221,3.8333333333333335,10.901111111111112,2.0,6.0,2015.0,11.522222222222222,41.869314333333335,-87.59865513333332,1
2015-02-07,19.201724137931034,4.695689655172414,0.32391379310344826,3.9482758620689653,11.532758620689656,2.0,7.0,2015.0,18.344827586206897,41.853653517241376,-87.59216486206897,0
2015-02-08,23.289130434782606,0.6859782608695653,0.1146195652173913,4.217391304347826,10.884782608695652,2.0,8.0,2015.0,11.76086956521739,41.84187361956522,-87.58792625,0
2015-02-09,18.66865671641791,0.40985074626865675,0.09580597014925372,4.656716417910448,11.665671641791045,2.0,9.0,2015.0,15.462686567164178,41.83403856716418,-87.5842099402985,0
2015-03-06,13.771641791044777,10.48865671641791,0.17428358208955222,2.925373134328358,10.891044776119404,3.0,6.0,2015.0,13.432835820895523,41.862448940298506,-87.59634234328358,1
2015-03-07,19.460283687943264,3.402624113475177,0.2078723404255319,3.730496453900709,11.499290780141845,3.0,7.0,2015.0,11.631205673758865,41.85318704255319,-87.59226423404255,0
2015-03-08,23.76,1.4326666666666665,0.1948222222222222,4.022222222222222,10.815555555555555,3.0,8.0,2015.0,11.5,41.8444218,-87.5885418,0
2015-03-09,18.78910891089109,0.5085148514851485,0.12209900990099011,4.356435643564357,11.72079207920792,3.0,9.0,2015.0,11.702970297029703,41.82344732673267,-87.57883651485147,0
2015-04-06,12.816842105263158,6.0521052631578955,0.108,4.4,10.853684210526314,4.0,6.0,2015.0,11.378947368421052,41.864853631578946,-87.59722344210526,1
2015-04-07,20.03916083916084,1.8232167832167834,0.13336363636363638,3.6013986013986012,11.435664335664335,4.0,7.0,2015.0,11.482517482517483,41.85239796503497,-87.59212262237762,0
2015-04-08,23.68640776699029,0.8093203883495146,0.14840776699029126,3.5436893203883497,11.0252427184466,4.0,8.0,2015.0,12.883495145631068,41.846766553398055,-87.58936833009707,0
2015-04-09,20.545238095238094,0.8116666666666666,0.22012698412698414,3.7222222222222223,11.700000000000001,4.0,9.0,2015.0,12.03968253968254,41.84362463492064,-87.58779648412698,0
2015-05-06,12.795121951219512,8.514634146341464,0.2900121951219512,4.060975609756097,10.801219512195123,5.0,6.0,2015.0,11.304878048780488,41.86983112195122,-87.598821,1
2015-05-07,20.20151515151515,1.4946212121212121,0.1306439393939394,4.0,11.379545454545454,5.0,7.0,2015.0,12.303030303030303,41.85157237878788,-87.59166875757575,0
2015-05-08,23.61916666666667,0.782,0.1606,3.216666666666667,11.1325,5.0,8.0,2015.0,10.458333333333334,41.854654849999996,-87.59306876666666,0
2015-05-09,20.39044117647059,0.6229411764705882,0.15416176470588236,3.838235294117647,11.598529411764707,5.0,9.0,2015.0,11.455882352941176,41.85418630147059,-87.59289677941176,0
2015-05-13,17.25,0.0,0.016,7.5,11.95,13.0,5.0,2015.0,12.5,41.8272375,-87.581582,0
2015-05-19,12.19375,1.3077083333333333,0.23589583333333333,3.1041666666666665,11.602083333333333,19.0,5.0,2015.0,17.458333333333332,41.864017249999996,-87.596955,0
2015-05-20,11.421739130434782,2.534239130434783,0.2877934782608696,3.782608695652174,11.554347826086957,20.0,5.0,2015.0,11.402173913043478,41.86747186956522,-87.59806378260869,0
2015-05-21,11.510752688172044,1.80752688172043,0.1346559139784946,3.817204301075269,11.52258064516129,21.0,5.0,2015.0,11.408602150537634,41.86658035483871,-87.59777764516129,0
2015-05-22,12.047191011235956,1.2050561797752808,0.1909438202247191,3.3820224719101124,11.446067415730338,22.0,5.0,2015.0,10.752808988764045,41.8666955505618,-87.59781461797752,0
2015-05-23,12.970967741935485,0.9885483870967742,0.16070967741935485,3.0806451612903225,11.396774193548387,23.0,5.0,2015.0,15.483870967741936,41.86658035483871,-87.59777764516129,0
2015-05-24,12.647191011235954,0.9958426966292134,0.15470786516853932,3.337078651685393,11.348314606741573,24.0,5.0,2015.0,11.764044943820224,41.8666955505618,-87.59781461797752,0
2015-05-25,13.776842105263157,0.9755789473684211,0.12014736842105263,4.063157894736842,11.302105263157895,25.0,5.0,2015.0,11.452631578947368,41.864853631578946,-87.59722344210526,0
2015-05-26,14.175675675675675,0.8833783783783784,0.11202702702702702,4.027027027027027,11.304054054054054,26.0,5.0,2015.0,11.662162162162161,41.86616471621621,-87.59764424324325,0
2015-05-27,14.582608695652173,0.7834782608695652,0.1031304347826087,4.804347826086956,11.23695652173913,27.0,5.0,2015.0,9.217391304347826,41.86747186956522,-87.59806378260869,0
2015-05-28,16.815686274509805,0.6456862745098039,0.13533333333333333,3.5294117647058822,11.201960784313725,28.0,5.0,2015.0,16.941176470588236,41.86557521568627,-87.59745503921569,0
2015-05-29,14.77912087912088,0.8461538461538461,0.12306593406593407,3.8351648351648353,11.172527472527474,29.0,5.0,2015.0,11.648351648351648,41.86838297802198,-87.5983562087912,0
2015-05-30,12.603296703296705,7.681208791208792,0.2608461538461539,5.043956043956044,11.08021978021978,30.0,5.0,2015.0,11.021978021978022,41.86838297802198,-87.5983562087912,1
2015-05-31,10.77179487179487,76.46807692307692,0.4580384615384615,6.17948717948718,10.92051282051282,31.0,5.0,2015.0,12.423076923076923,41.875674602564104,-87.60051234615383,1
2015-06-06,13.179787234042553,10.841382978723404,0.2994148936170213,4.776595744680851,10.759574468085106,6.0,6.0,2015.0,11.372340425531915,41.865707808510635,-87.59749759574467,1
2015-06-07,19.44097222222222,0.9618055555555556,0.10368055555555555,4.6875,11.352777777777778,6.0,7.0,2015.0,11.5,41.85175733333333,-87.59183066666667,0
2015-06-08,24.13875968992248,2.303023255813953,0.24252713178294574,3.503875968992248,11.062790697674417,6.0,8.0,2015.0,11.86046511627907,41.85332003875969,-87.59230456589148,0
2015-06-09,17.64963503649635,0.6131386861313869,0.1239051094890511,3.591240875912409,11.512408759124089,6.0,9.0,2015.0,11.934306569343066,41.85144659854014,-87.59167554014599,0
2015-06-13,16.14748201438849,2.866906474820144,0.19449640287769784,4.115107913669065,11.114388489208634,13.0,6.0,2015.0,11.482014388489208,41.852595086330936,-87.59196468345323,0
2015-06-14,16.645323741007193,1.5166906474820143,0.10785611510791368,4.194244604316546,11.08705035971223,14.0,6.0,2015.0,11.762589928057555,41.85188795683453,-87.5918298057554,0
2015-06-15,16.56056338028169,1.3596478873239437,0.07755633802816901,5.288732394366197,11.007042253521126,15.0,6.0,2015.0,11.450704225352112,41.85270376056338,-87.59211767605633,0
2015-06-16,16.691791044776117,1.9441044776119403,0.26079104477611936,3.753731343283582,10.922388059701493,16.0,6.0,2015.0,11.425373134328359,41.85513367164179,-87.59273004477612,0
2015-06-17,16.856589147286822,2.0224031007751937,0.203,4.093023255813954,10.796899224806202,17.0,6.0,2015.0,11.410852713178295,41.8598554883721,-87.59487149612404,0
2015-06-18,16.827737226277375,1.211021897810219,0.1374014598540146,3.8613138686131387,10.781021897810218,18.0,6.0,2015.0,11.635036496350365,41.855547131386864,-87.59318386131388,0
2015-06-19,15.977037037037038,3.3382962962962965,0.32353333333333334,4.125925925925926,10.735555555555555,19.0,6.0,2015.0,11.451851851851853,41.85641793333333,-87.59334748888888,0
2015-06-20,16.349586776859503,2.9351239669421485,0.20453719008264462,3.677685950413223,10.673553719008265,20.0,6.0,2015.0,10.272727272727273,41.85285541322314,-87.59201523966942,0
2015-06-21,17.151190476190475,1.5714285714285714,0.11374999999999999,3.9642857142857144,10.644047619047619,21.0,6.0,2015.0,10.416666666666666,41.85146669047619,-87.59157623809524,0
2015-06-22,17.20212765957447,1.0236879432624113,0.09721276595744681,4.390070921985815,10.600709219858157,22.0,6.0,2015.0,11.390070921985815,41.85318704255319,-87.59226423404255,0
2015-06-23,17.695652173913043,0.9949275362318841,0.1739927536231884,3.9927536231884058,10.534057971014493,23.0,6.0,2015.0,11.608695652173912,41.85467891304348,-87.59271665217392,0
2015-06-24,17.857575757575756,0.8603787878787879,0.11725757575757575,3.9166666666666665,10.491666666666667,24.0,6.0,2015.0,10.931818181818182,41.84668227272727,-87.58964984848485,0
2015-06-25,18.043548387096774,0.8154032258064516,0.12170967741935484,3.967741935483871,11.229032258064517,25.0,6.0,2015.0,12.10483870967742,41.841485983870975,-87.5876910483871,0
2015-06-26,17.68201438848921,1.2205035971223022,0.2625179856115108,3.2661870503597124,11.660431654676259,26.0,6.0,2015.0,11.647482014388489,41.854174467625896,-87.59256367625899,0
2015-06-27,17.487769784172663,2.219784172661871,0.2853525179856115,3.8920863309352516,11.509352517985612,27.0,6.0,2015.0,11.489208633093526,41.852595086330936,-87.59196468345323,0
2015-06-28,17.997841726618702,1.7680575539568344,0.18764748201438847,3.8920863309352516,11.400719424460432,28.0,6.0,2015.0,11.877697841726619,41.8520635971223,-87.59198356115108,0
2015-06-29,18.21388888888889,1.021111111111111,0.09605555555555556,3.9930555555555554,11.304166666666667,29.0,6.0,2015.0,11.5,41.85175733333333,-87.59183066666667,0
2015-06-30,18.544262295081968,0.7733606557377048,0.13934426229508196,3.901639344262295,11.474590163934424,30.0,6.0,2015.0,11.12295081967213,41.874421204918036,-87.60239311475411,0
2015-07-06,13.917241379310344,5.406896551724138,0.14826436781609195,3.7241379310344827,10.726436781609197,7.0,6.0,2015.0,11.850574712643677,41.868583701149426,-87.5984206321839,1
2015-07-07,18.532173913043476,7.2600869565217385,0.3257478260869565,5.7043478260869565,11.287826086956523,7.0,7.0,2015.0,10.730434782608695,41.841716930434785,-87.58701592173914,1
2015-07-08,23.563120567375886,1.6443971631205674,0.16318439716312058,3.148936170212766,10.963829787234044,7.0,8.0,2015.0,11.53191489361702,41.852581702127665,-87.59212056028369,0
2015-07-09,16.91267605633803,0.5095070422535211,0.10916901408450705,4.309859154929577,11.422535211267606,7.0,9.0,2015.0,11.47887323943662,41.85304761971831,-87.59241869014085,0
2015-07-13,19.377777777777776,1.6776923076923076,0.1310769230769231,4.102564102564102,11.036752136752137,13.0,7.0,2015.0,11.444444444444445,41.825808435897436,-87.58039689743589,0
2015-07-14,19.266115702479336,2.1523966942148762,0.20060330578512398,4.008264462809917,11.08595041322314,14.0,7.0,2015.0,11.297520661157025,41.83995607438017,-87.5863718016529,0
2015-07-15,19.09298245614035,12.186842105263157,0.32956140350877194,5.833333333333333,11.17280701754386,15.0,7.0,2015.0,11.859649122807017,41.86923526315789,-87.59959902631579,1
2015-07-16,19.176785714285717,6.937321428571429,0.19446428571428573,3.6964285714285716,11.126785714285715,16.0,7.0,2015.0,11.446428571428571,41.86874303571428,-87.59952946428572,1
2015-07-17,20.25593220338983,3.8104237288135594,0.1418728813559322,3.694915254237288,11.102542372881356,17.0,7.0,2015.0,11.610169491525424,41.871528864406784,-87.60066750847457,0
2015-07-18,20.46637168141593,2.7642477876106195,0.1527433628318584,3.7168141592920354,11.051327433628318,18.0,7.0,2015.0,11.11504424778761,41.871593000000004,-87.60068905309734,0
2015-07-19,21.52018348623853,1.9031192660550458,0.12875229357798165,3.8990825688073394,10.986238532110091,19.0,7.0,2015.0,12.376146788990825,41.87086397247707,-87.6004441559633,0
2015-07-20,21.127380952380953,1.3654761904761905,0.08875,4.7023809523809526,10.910714285714286,20.0,7.0,2015.0,14.55952380952381,41.87109747619048,-87.60052259523809,0
2015-07-21,21.234782608695653,1.9260000000000002,0.1874086956521739,3.5565217391304347,10.792173913043477,21.0,7.0,2015.0,11.678260869565218,41.87440473913044,-87.60181307826088,0
2015-07-22,21.695798319327732,1.1419327731092437,0.11605042016806723,3.6050420168067228,10.743697478991596,22.0,7.0,2015.0,11.504201680672269,41.86909120168067,-87.5997534789916,0
2015-07-23,22.409322033898306,1.0795762711864407,0.10451694915254238,4.322033898305085,10.977118644067795,23.0,7.0,2015.0,11.5,41.86966840677967,-87.59996191525424,0
2015-07-24,21.644166666666667,1.284,0.10165,4.691666666666666,11.171666666666665,24.0,7.0,2015.0,11.5,41.8700794,-87.60018059999999,0
2015-07-25,20.824347826086957,1.699913043478261,0.13018260869565218,3.782608695652174,11.045217391304348,25.0,7.0,2015.0,11.460869565217392,41.86997960869566,-87.59998162608696,0
2015-07-26,21.918018018018017,1.8511711711711711,0.15554054054054053,2.990990990990991,11.023423423423422,26.0,7.0,2015.0,12.315315315315315,41.87029785585586,-87.60029683783785,0
2015-07-27,23.24,2.363391304347826,0.1849391304347826,2.869565217391304,10.978260869565217,27.0,7.0,2015.0,11.4,41.87284309565217,-87.60106762608696,0
2015-07-28,24.168333333333333,4.594833333333333,0.18294166666666667,2.825,10.931666666666667,28.0,7.0,2015.0,11.5,41.8700794,-87.60018059999999,0
2015-07-29,23.013793103448275,4.346206896551724,0.09787931034482758,5.172413793103448,10.87758620689655,29.0,7.0,2015.0,7.0344827586206895,41.854242396551726,-87.59280382758621,0
2015-07-30,22.88421052631579,6.139473684210526,0.12836842105263158,3.6315789473684212,10.873684210526315,30.0,7.0,2015.0,17.94736842105263,41.83737615789474,-87.58484910526315,1
2015-07-31,22.84698795180723,0.8127710843373493,0.1469156626506024,3.4939759036144578,10.919277108433734,31.0,7.0,2015.0,10.843373493975903,41.84518585542169,-87.58889578313253,0
2015-08-06,14.638297872340425,3.0298936170212767,0.11838297872340425,4.297872340425532,10.725531914893617,8.0,6.0,2015.0,11.446808510638299,41.865707808510635,-87.59749759574467,0
2015-08-07,17.874774774774774,9.073693693693693,0.27972972972972976,4.2342342342342345,11.186486486486487,8.0,7.0,2015.0,11.64864864864865,41.828038027027034,-87.58088035135135,1
2015-08-08,22.033093525179854,1.6502877697841727,0.1691294964028777,3.4892086330935252,10.917266187050359,8.0,8.0,2015.0,11.287769784172662,41.854174467625896,-87.59256367625899,0
2015-08-09,17.30138888888889,0.4134027777777778,0.10217361111111112,4.333333333333333,11.36111111111111,8.0,9.0,2015.0,11.5,41.85175733333333,-87.59183066666667,0
2015-08-13,23.59225352112676,5.909788732394365,0.11841549295774649,4.366197183098592,11.331690140845069,13.0,8.0,2015.0,11.492957746478874,41.85063122535211,-87.59135584507041,1
2015-08-14,22.818571428571428,5.138214285714286,0.11804285714285714,4.614285714285714,11.865714285714287,14.0,8.0,2015.0,11.257142857142858,41.852109128571435,-87.59181817142857,1
2015-08-15,23.244615384615386,5.874076923076923,0.16576153846153846,3.8,11.713846153846154,15.0,8.0,2015.0,10.953846153846154,41.85122186923077,-87.59132033076924,1
2015-08-16,23.262686567164177,5.147835820895522,0.12676119402985075,4.2611940298507465,11.622388059701493,16.0,8.0,2015.0,11.73134328358209,41.8539453880597,-87.5925984477612,1
2015-08-17,22.02589928057554,5.3094244604316545,0.09709352517985612,4.625899280575539,11.540287769784173,17.0,8.0,2015.0,11.410071942446043,41.85470138848921,-87.59302494244605,1
2015-08-18,19.48913043478261,5.878550724637681,0.12234057971014492,3.6884057971014492,11.428260869565218,18.0,8.0,2015.0,11.53623188405797,41.8538835,-87.59241498550725,1
2015-08-19,17.074242424242424,7.458712121212121,0.11901515151515152,4.4393939393939394,11.383333333333335,19.0,8.0,2015.0,11.5,41.85749763636364,-87.59418578787879,1
2015-08-20,15.2096,7.822,0.117288,5.68,11.2936,20.0,8.0,2015.0,11.384,41.863760496000005,-87.59698196000001,1
2015-08-21,14.44264705882353,7.312794117647059,0.10348529411764706,4.529411764705882,11.257352941176471,21.0,8.0,2015.0,6.014705882352941,41.864152352941176,-87.59702744117646,1
2015-08-22,14.675609756097563,7.280487804878049,0.15698780487804878,3.2439024390243905,11.135365853658536,22.0,8.0,2015.0,15.829268292682928,41.853098536585364,-87.59206704878049,1
2015-08-23,14.495522388059703,9.227388059701493,0.1381492537313433,3.1940298507462686,11.103731343283583,23.0,8.0,2015.0,11.828358208955224,41.85376319402985,-87.59243895522388,1
2015-08-24,14.625179856115109,8.80726618705036,0.1434820143884892,4.597122302158273,11.061870503597122,24.0,8.0,2015.0,11.517985611510792,41.85391169784173,-87.59272544604318,1
2015-08-25,15.076258992805755,10.767410071942447,0.2136474820143885,4.323741007194244,10.987769784172661,25.0,8.0,2015.0,11.410071942446043,41.854174467625896,-87.59256367625899,1
2015-08-26,15.362222222222224,15.677703703703703,0.2376814814814815,4.0814814814814815,10.915555555555557,26.0,8.0,2015.0,11.540740740740741,41.85623708888889,-87.59318917777779,1
2015-08-27,16.447286821705426,10.112713178294573,0.1587984496124031,4.162790697674419,10.917829457364341,27.0,8.0,2015.0,11.232558139534884,41.850043697674415,-87.59104243410852,1
2015-08-28,16.076642335766422,0.4765693430656935,0.13883941605839417,3.3284671532846715,10.902189781021898,28.0,8.0,2015.0,11.386861313868613,41.85154103649635,-87.59166451824817,0
2015-08-29,15.906569343065692,0.4789051094890511,0.16611678832116789,3.072992700729927,10.796350364963503,29.0,8.0,2015.0,11.437956204379562,41.855368927007305,-87.59302786131387,0
2015-08-30,17.275000000000002,0.455,0.18726515151515152,3.128787878787879,10.75,30.0,8.0,2015.0,11.931818181818182,41.85481171212121,-87.59275692424242,0
2015-08-31,18.868345323741007,0.39194244604316547,0.11207194244604315,3.9136690647482015,10.720143884892085,31.0,8.0,2015.0,11.517985611510792,41.854174467625896,-87.59256367625899,0
2015-09-06,15.045263157894736,2.1298947368421053,0.11193684210526317,4.136842105263158,10.701052631578948,9.0,6.0,2015.0,11.51578947368421,41.864853631578946,-87.59722344210526,0
2015-09-07,18.362280701754386,6.445,0.24685087719298243,3.43859649122807,11.150877192982456,9.0,7.0,2015.0,11.649122807017545,41.82667973684211,-87.58044478947367,1
2015-09-08,22.308823529411764,1.6861029411764705,0.13744852941176472,3.735294117647059,10.823529411764707,9.0,8.0,2015.0,11.845588235294118,41.850951779411766,-87.59136098529412,0
2015-09-09,18.017518248175183,0.8988321167883212,0.23116058394160585,4.102189781021898,11.31021897810219,9.0,9.0,2015.0,11.605839416058394,41.855368927007305,-87.59302786131387,0
2015-09-13,18.568181818181817,8.425681818181818,0.2374090909090909,5.340909090909091,11.08181818181818,13.0,9.0,2015.0,12.363636363636363,41.736411000000004,-87.53820202272726,1
2015-09-14,18.714583333333334,2.9804166666666667,0.11014583333333333,3.6458333333333335,11.1,14.0,9.0,2015.0,11.5,41.737443000000006,-87.5387185,0
2015-09-15,19.0,1.5795833333333331,0.1200625,3.875,11.072916666666666,15.0,9.0,2015.0,11.5,41.737443000000006,-87.5387185,0
2015-09-16,19.134883720930233,1.03046511627907,0.12020930232558139,3.3488372093023258,11.011627906976743,16.0,9.0,2015.0,10.255813953488373,41.736915,-87.53845425581395,0
2015-09-17,19.265,0.9737500000000001,0.118675,4.6,10.9625,17.0,9.0,2015.0,10.2,41.736307800000006,-87.538150375,0
2015-09-18,19.33409090909091,1.2363636363636363,0.14031818181818181,4.25,10.950000000000001,18.0,9.0,2015.0,11.613636363636363,41.737443,-87.53871849999999,0
2015-09-19,19.34102564102564,8.46948717948718,0.31333333333333335,6.0256410256410255,10.851282051282052,19.0,9.0,2015.0,10.282051282051283,41.73569653846154,-87.53784446153846,1
2015-09-20,19.41111111111111,5.614166666666666,0.22825,4.805555555555555,10.719444444444443,20.0,9.0,2015.0,12.527777777777779,41.73113633333334,-87.53556224999998,1
2015-09-21,19.431578947368422,3.9415789473684213,0.18942105263157896,2.8157894736842106,10.657894736842104,21.0,9.0,2015.0,11.447368421052632,41.7314682631579,-87.53572836842105,0
2015-09-22,19.673809523809524,2.3864285714285716,0.14945238095238095,2.642857142857143,10.657142857142858,22.0,9.0,2015.0,11.571428571428571,41.734199571428576,-87.53709528571429,0
2015-09-23,20.26842105263158,1.6728947368421052,0.1651842105263158,2.6842105263157894,10.573684210526316,23.0,9.0,2015.0,11.447368421052632,41.7314682631579,-87.53572836842105,0
2015-09-24,20.681081081081082,2.5308108108108107,0.23764864864864862,3.081081081081081,10.54054054054054,24.0,9.0,2015.0,12.621621621621621,41.73192040540541,-87.53595464864864,0
2015-09-25,20.683720930232557,5.069999999999999,0.2820232558139535,3.5813953488372094,10.516279069767442,25.0,9.0,2015.0,11.255813953488373,41.73480300000001,-87.53739727906976,1
2015-09-26,20.53111111111111,4.681333333333333,0.2856666666666667,3.533333333333333,10.502222222222223,26.0,9.0,2015.0,11.266666666666667,41.7359294,-87.537961,0
2015-09-27,20.35217391304348,1.8491304347826087,0.16706521739130434,2.9130434782608696,10.471739130434782,27.0,9.0,2015.0,11.978260869565217,41.737443000000006,-87.5387185,0
2015-09-28,20.3875,1.29125,0.10272916666666666,4.479166666666667,10.4125,28.0,9.0,2015.0,11.5,41.737443000000006,-87.5387185,0
2015-09-29,19.6575,12.3205,0.301125,5.225,10.254999999999999,29.0,9.0,2015.0,10.375,41.7329022,-87.53644599999998,1
2015-09-30,17.985,28.371,0.398,5.9,9.870000000000001,30.0,9.0,2015.0,9.05,41.7192798,-87.52962849999999,1
2015-10-06,15.982417582417584,1.5887912087912088,0.1095054945054945,4.208791208791209,10.703296703296703,10.0,6.0,2015.0,11.428571428571429,41.86838297802198,-87.5983562087912,0
2015-10-07,19.21764705882353,3.15781512605042,0.11422689075630252,3.8487394957983194,11.143697478991596,10.0,7.0,2015.0,11.46218487394958,41.82491004201681,-87.58006698319328,0
2015-10-08,22.610071942446044,1.6484172661870504,0.14711510791366908,3.9424460431654675,10.76546762589928,10.0,8.0,2015.0,11.482014388489208,41.852595086330936,-87.59196468345323,0
2015-10-09,19.91078431372549,0.37529411764705883,0.1485392156862745,3.9901960784313726,11.187254901960783,10.0,9.0,2015.0,9.323529411764707,41.814954362745105,-87.57588632352942,0
2015-11-06,16.6607476635514,2.001588785046729,0.20483177570093458,3.5700934579439254,11.139252336448596,11.0,6.0,2015.0,12.97196261682243,41.85730785981308,-87.5939345140187,0
